proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value,winnings,user_mean_winnings,user_number_of_trades,user_trades_before_this_trade,user_trades_after_this_trade,user_90th_percentile_winnings,Insider_scores
0x9327264a1a2ced65ec54eebb855d30a4238ed099,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,137136.64875,0.0037081261984681,1767459161,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x9327264a1A2CeD65eC54EEBB855d30a4238ed099-1767343655232,508.52,136628.12875,41291.53152700001,6,5,0,89434.10125,Low Risk
0x9f6d9048fd7a670db9dad46c6168a7ee0d65b4c7,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10129.37,0.0398321712011704,1767432709,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,SuperBet69,403.4748,9725.8952,26826.74186175,4,0,3,71768.17647050001,High Risk
0x7b1a9c1dcf880dd8870e234c8e8d31870c439dc8,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,109734.2325,0.0027055367612836,1767454543,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,ffhj,296.89,109437.34250000001,33278.127272666665,3,0,2,79845.6,High Risk
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,21248.49,0.0106008455189051,1767434563,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,ArmageddonRewardsBilly,225.25196,21023.23804,41291.53152700001,6,1,4,89434.10125,Low Risk
0x3fb4dcd51726128d8f246510903d0ba80836b099,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,33891.955,0.0059011054393291,1767436361,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,Frakac,200.00000000000003,33691.955,17649.00530022581,31,4,26,39880.0,Low Risk
0xd265ca6ea0af60f23d0ec0cae65e8bd94bd653af,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,100000.0,0.002,1767526155,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,Filipposp,200.0,99800.0,41291.53152700001,6,4,1,89434.10125,Low Risk
0x33af950da3acf92cfab5268d82516f52f9ddefad,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,100000.0,0.002,1767522811,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,,200.0,99800.0,2792.28160965,60,14,45,5800.266057000008,Low Risk
0x4566684911226d1f148c8177348cb61b55ba5319,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,56108.2725,0.003564536762382,1767455957,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x4566684911226d1F148c8177348Cb61B55BA5319-1767289494630,200.0,55908.2725,13940.53745242857,7,0,6,36611.445276000006,High Risk
0x9327264a1a2ced65ec54eebb855d30a4238ed099,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,12424.582,0.0129292075982918,1767433475,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x9327264a1A2CeD65eC54EEBB855d30a4238ed099-1767343655232,160.64,12263.942000000001,3263.5120036891894,74,2,71,4990.0,Medium Risk
0x7b1a9c1dcf880dd8870e234c8e8d31870c439dc8,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,47703.333332,0.0030000000000838,1767445867,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,ffhj,143.11,47560.223332,17649.00530022581,31,6,24,39880.0,Low Risk
0x9f3bffa303cae4be865820d6dfcd841991c83222,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,7346.7365,0.0190560802064971,1767433171,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,sorarespam,140.0,7206.7365,1065.1916409140001,4000,0,4000,1997.982018,Low Risk
0x7b1a9c1dcf880dd8870e234c8e8d31870c439dc8,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,69570.0,0.002,1767444445,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,ffhj,139.14,69430.86,6211.007434571429,7,0,6,20906.323399200002,High Risk
0x7d1bb9f000e5fce13db3a0927b64aa38e69de75c,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,13785.17,0.01,1767434141,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,kolfich,137.8517,13647.3183,17649.00530022581,31,5,25,39880.0,Low Risk
0x32d1623dddbd4841a98da71e47f0436d2ef2b949,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,7331.81,0.018,1767433713,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,rickyvaughn,131.97258,7199.837420000001,468.63690285527747,919,889,29,809.4949494000001,Low Risk
0x9f3bffa303cae4be865820d6dfcd841991c83222,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10416.816665,0.0115198341162319,1767433377,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,sorarespam,120.0,10296.816665,13940.53745242857,7,1,5,36611.445276000006,Low Risk
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,8000.0,0.015,1767433723,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,ArmageddonRewardsBilly,120.0,7880.0,35119.572533,11,1,9,83486.43,Low Risk
0xc17a06facfce497e79ef042faa8badc4d8501db3,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,17253.9,0.0057957910965057,1767437149,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,displayname77,100.0,17153.9,279.70104652024924,642,405,236,642.2088669999997,Low Risk
0x4566684911226d1f148c8177348cb61b55ba5319,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,24638.168,0.0040587433286435,1767456035,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x4566684911226d1F148c8177348Cb61B55BA5319-1767289494630,100.0,24538.168000000005,180783.22393314284,7,4,2,333440.74933280004,Low Risk
0x082c82afbc8ee9406c5a9b3ee7a2084ed9bef89e,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,30018.0675,0.0033279957145808,1767440751,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,TheLastKingOfBosnia,99.9,29918.167500000003,562.548119588,2558,2062,494,1500.0006,Low Risk
0x4566684911226d1f148c8177348cb61b55ba5319,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,20000.0,0.004,1767455977,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x4566684911226d1F148c8177348Cb61B55BA5319-1767289494630,80.0,19920.0,1148.304927171875,64,53,10,3077.1231210000024,Low Risk
0x85a9f5954f1cf6a4c9c1da0ca1de3f8b36100808,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,20946.503332,0.0025302552488095,1767493847,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,0x85a9F5954F1Cf6A4C9c1Da0Ca1De3f8b36100808-1767490628605,53.00000000000001,20893.503332,139.002610476,3182,504,2677,298.5477140000001,Low Risk
0x082c82afbc8ee9406c5a9b3ee7a2084ed9bef89e,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,16680.0,0.003,1767441253,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,TheLastKingOfBosnia,50.04,16629.96,1065.1916409140001,4000,0,4000,1997.982018,Low Risk
0x232928a26d81355572fc9fd446b6e255c2b8eb12,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,25000.0,0.002,1767496249,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,easyy,50.0,24950.0,1148.304927171875,64,51,12,3077.1231210000024,Low Risk
0x210b56019273a9b88bb53ae67cf234580461a49f,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,16666.666666,0.00300000000012,1767451603,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,No,1,SAMWISECOIN,50.0,16616.666666,1082.5155297439999,1317,1132,184,2621.6740000000004,Low Risk
