proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0xfdd35b0a3b4834dd4d397287f8359047b3aa3cb7,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,214.67,0.999,1739173246,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,KENDAWG,214.45532999999998
0x7dceefb8bc7f955b913ae84cbb42b9597ef238ec,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,243.902438,0.819999999344,1738861175,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Saruman77,199.999999
0x0c1d2a3afecede19510b87e4a0cf1477e4ecebd0,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,729.82107,0.2740397711455494,1739071037,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Boachfest,199.99999899999997
0x3892b6937dc02585d7453f0c80bb9416d42fbccd,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,304.4,0.65,1738978324,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,landonfm,197.85999999999999
0x8933f5f03dc40ff5a85d812d2bf90a161482dd2b,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,665.76724,0.2854601241719253,1739113363,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Hammond2,190.04999899999999
0x31436bde35c25c3714e0c3e7fbd14a22107581b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,281.67,0.65,1738954414,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yyyyyyy,183.08550000000002
0x33bcb6e9bd44be709122b2940c55e34f1a7e37dc,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,268.51,0.6672075527913299,1739139101,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,StudyPrediction,179.15189999999998
0x0416784b3043c5e1897f8084d74cc4e123ec2993,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,178.92,0.9980485133020345,1739196458,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,amcritchie,178.57084
0x68ba46794d51f6af3e0497a7667ff53929895ba6,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,178.68,0.999,1739173771,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,NIK000CHU,178.50132
0x31436bde35c25c3714e0c3e7fbd14a22107581b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,222.84,0.7222464548555017,1738961272,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yyyyyyy,160.94539999999998
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,236.0,0.6795762711864407,1738972444,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Parz1vaI,160.38
0x31436bde35c25c3714e0c3e7fbd14a22107581b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,200.0,0.8,1738792050,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yyyyyyy,160.0
0x9de9a4199a6a46378f7b39259695da05e2daac68,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,513.0,0.3,1739124190,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Aaron4795,153.9
0x112050ebcea6c31e623a4f12a063e826bc329a5b,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,153.03,0.999,1739204219,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,0x112050EbCEa6C31E623a4f12a063E826Bc329A5B-1736706293427,152.87697
0x85994963b9a515126d47fe9d26993befb14dbb74,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,551.379641,0.2738584956204431,1739107391,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,GutterGangster,150.999999
0x7c3db723f1d4d8cb9c550095203b686cb11e5c6b,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,500.0,0.29,1739122432,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,Car,145.0
0x5daecbdddd565fe1ca179880291f2af931adbaf5,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,134.23,0.998,1739176881,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,MAYDAY,133.96153999999999
0xf1b9f44613cd7a0d08a1ea78831717cfc4272220,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,180.0,0.7397938888888889,1738901516,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,yarosss,133.1629
0xb47e0ebd655e6b0190a26b2814a9a2282dc0c602,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,513.0,0.2560428849902534,1738919803,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,PMMMR,131.35
0x95a22133a8b537b29f3b2ff91dc49731b48a4123,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,122.26,0.999,1739206680,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,floppydisck,122.13774000000001
0x0416784b3043c5e1897f8084d74cc4e123ec2993,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,178.925372,0.6699999986586587,1739137905,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,amcritchie,119.87999900000001
0x603e476308321b234f3b210e1f07eb5eebb5da68,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,400.0,0.29,1739120420,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,jigzon,115.99999999999999
0xb47e0ebd655e6b0190a26b2814a9a2282dc0c602,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,407.77,0.25,1738913893,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,PMMMR,101.9425
0xecaa8806a9a05049d7d5260a33dc924220e377a9,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,137.5,0.74,1739069127,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Melody626,101.75
0xecaa8806a9a05049d7d5260a33dc924220e377a9,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,137.5,0.74,1739069165,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Melody626,101.75
0xceb375c02d8c3723e148a38681ea8d8ba1bfe5cd,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,337.798,0.29603490843640284,1739122650,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,dunnyy - 22253,100.00000000000001
0xbaa3aacd40479b848b3ec25dee1bc2bd376eb35e,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,344.827585,0.289999998115,1739121660,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,e404ror,99.999999
0x112050ebcea6c31e623a4f12a063e826bc329a5b,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,153.030302,0.6534653443995686,1739140180,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,0x112050EbCEa6C31E623a4f12a063E826Bc329A5B-1736706293427,99.999999
0xe726214899105ebd079f1511eeec41b813702b52,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,370.370369,0.269999998299,1739102305,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,GenericName,99.999999
0xc40f2880d46d53e9ede7fc6a56ffb4ca91e638b1,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,384.615383,0.259999998492,1739051501,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,214,99.999999
0xc398df62d1f9c08e64bad13e0d913570cb1bf446,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,256.923075,0.38922155590734697,1739137393,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,biancoverde,99.99999899999999
