proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0x08458f7e9d2858027de579e4c3ca305475496b6f,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,11128.26,0.998,1767466207,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,GollumGekko,11106.00348
0xbacd00c9080a82ded56f504ee8810af732b0ab35,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,11111.0,0.999,1767452421,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,ScottyNooo,11099.889
0xbb9c165825e9f233d1f611b50b193fe94513072b,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,11188.84,0.9904919812956482,1767434487,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,jesterthegoose,11082.4563
0x59d7a43d0919cc9d800dbdbc545deefbfbd8ba8e,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,11020.0,0.999,1767524775,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Abdoulay,11008.98
0x22e4a734845a79da7548676afec5cefb412d66e5,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10552.47,0.998,1767454949,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,BISTURI,10531.36506
0x8de674db0dfe57e85594a32c06b94703d2842938,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10385.0,0.999,1767463949,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,OLOTH,10374.615
0xbb9c165825e9f233d1f611b50b193fe94513072b,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10404.0,0.995,1767437007,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,jesterthegoose,10351.98
0x0ead7a48afa30eba6413b8d5717569e514019572,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10090.817355,0.9909999999202245,1767434785,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,minisobaby,9999.999998
0x45d59c4d70128ce7969124b515549aafb90e47ef,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10010.01,0.999,1767547875,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,sports-professional,9999.99999
0x45d59c4d70128ce7969124b515549aafb90e47ef,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10010.01,0.999,1767548031,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,sports-professional,9999.99999
